,VentNoeud,HouleDominante,HouleMax,HoulePeriode,Mer,Temperature,JourNuit,VentDanger,HouleDanger,Ligne_Frioul-Vieux Port,Ligne_IF-Frioul,Ligne_IF-Vieux Port,Ligne_Vieux Port-Frioul,Ligne_Vieux Port-IF,Annulation
116,7.0,0.6,1.0,5.0,2,13.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
117,9.0,0.5,0.8,5.0,1,12.0,15,1,0,1.0,0.0,0.0,0.0,0.0,0
118,8.0,0.5,0.9,5.0,1,12.0,55,1,0,0.0,0.0,0.0,1.0,0.0,0
119,7.0,0.5,1.0,4.0,1,11.0,85,1,0,1.0,0.0,0.0,0.0,0.0,0
120,4.0,0.5,1.0,4.0,1,10.0,125,1,0,0.0,0.0,0.0,1.0,0.0,0
121,7.0,0.6,0.9,4.0,2,11.0,155,1,0,1.0,0.0,0.0,0.0,0.0,0
122,2.0,0.5,0.8,4.0,1,10.0,195,0,0,0.0,0.0,0.0,1.0,0.0,0
123,3.0,0.5,0.9,4.0,1,9.0,225,0,0,1.0,0.0,0.0,0.0,0.0,0
124,4.0,0.4,0.8,3.0,1,6.0,-101,0,1,0.0,0.0,0.0,1.0,0.0,0
125,2.0,0.5,0.8,4.0,1,5.0,-66,0,0,1.0,0.0,0.0,0.0,0.0,0
126,2.0,0.5,1.0,4.0,1,5.0,-31,1,0,0.0,0.0,0.0,1.0,0.0,0
127,3.0,0.5,0.8,4.0,1,6.0,-1,0,1,1.0,0.0,0.0,0.0,0.0,0
128,2.0,0.5,0.7,4.0,1,6.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
129,2.0,0.5,0.8,4.0,1,6.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
130,3.0,0.5,0.8,3.0,1,6.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
131,4.0,0.5,0.7,4.0,1,6.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
132,4.0,0.5,0.8,4.0,1,6.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
133,4.0,0.5,0.8,4.0,1,7.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
134,4.0,0.5,0.8,4.0,1,7.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
135,2.0,0.4,0.8,4.0,1,7.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
136,7.0,0.5,0.7,4.0,1,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
137,9.0,0.4,0.8,4.0,1,13.0,0,1,1,0.0,1.0,0.0,0.0,0.0,0
138,9.0,0.4,0.8,4.0,1,13.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
139,10.0,0.4,0.7,4.0,1,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
140,10.0,0.4,0.7,4.0,1,13.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
141,11.0,0.4,0.7,3.0,1,13.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
142,9.0,0.4,0.8,3.0,1,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
143,6.0,0.4,0.8,3.0,1,13.0,0,1,1,0.0,1.0,0.0,0.0,0.0,0
144,2.0,0.5,0.8,3.0,1,13.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
145,4.0,0.5,0.9,3.0,1,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
146,8.0,0.5,0.8,4.0,1,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
147,4.0,0.5,1.0,4.0,1,12.0,14,1,0,1.0,0.0,0.0,0.0,0.0,0
148,2.0,0.5,0.8,4.0,1,11.0,54,1,0,0.0,0.0,0.0,1.0,0.0,0
149,9.0,0.5,0.8,4.0,1,11.0,84,1,0,1.0,0.0,0.0,0.0,0.0,0
150,4.0,0.5,0.9,4.0,1,11.0,124,1,0,0.0,0.0,0.0,1.0,0.0,0
151,5.0,0.6,1.2,4.0,2,10.0,154,1,1,1.0,0.0,0.0,0.0,0.0,0
152,10.0,0.6,1.0,4.0,2,10.0,194,1,1,0.0,0.0,0.0,1.0,0.0,0
153,8.0,0.6,1.1,4.0,2,10.0,224,1,0,1.0,0.0,0.0,0.0,0.0,0
154,2.0,1.2,2.1,5.0,2,5.0,-101,1,0,0.0,0.0,0.0,1.0,0.0,0
155,4.0,1.2,2.0,5.0,2,5.0,-66,0,0,1.0,0.0,0.0,0.0,0.0,0
156,7.0,1.3,2.3,5.0,3,6.0,-31,0,0,0.0,0.0,0.0,1.0,0.0,0
157,3.0,1.2,2.1,5.0,2,7.0,-1,0,0,1.0,0.0,0.0,0.0,0.0,0
158,2.0,1.2,2.0,5.0,2,7.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
159,2.0,1.2,2.0,5.0,2,7.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
160,3.0,1.3,2.2,5.0,3,9.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
161,3.0,1.3,2.2,5.0,3,9.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
162,4.0,1.3,2.0,5.0,3,11.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
163,7.0,1.2,2.3,5.0,2,12.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
164,6.0,1.1,1.8,5.0,2,13.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
165,6.0,1.1,1.8,5.0,2,13.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
166,6.0,1.1,1.8,5.0,2,13.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
167,5.0,1.1,1.8,5.0,2,14.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
168,2.0,1.1,1.9,6.0,2,15.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
169,2.0,1.1,1.9,6.0,2,15.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
170,13.0,1.0,2.0,5.0,2,14.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
171,13.0,1.0,2.0,5.0,2,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
172,9.0,1.0,1.6,5.0,2,17.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
173,9.0,1.0,1.6,5.0,2,17.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1
174,9.0,1.0,1.6,5.0,2,17.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
175,13.0,0.9,1.5,5.0,2,17.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
176,15.0,1.0,1.8,5.0,2,17.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1
177,15.0,1.0,1.8,5.0,2,17.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
178,15.0,0.9,1.7,5.0,2,17.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
179,16.0,0.9,1.5,5.0,2,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
180,15.0,0.9,1.5,5.0,2,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
181,15.0,0.9,1.5,5.0,2,16.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
182,14.0,0.8,1.4,5.0,2,15.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
183,13.0,0.8,1.5,5.0,2,15.0,13,1,0,1.0,0.0,0.0,0.0,0.0,0
184,12.0,0.9,1.5,5.0,2,14.0,53,1,0,0.0,0.0,0.0,1.0,0.0,0
185,10.0,0.8,1.4,5.0,2,13.0,83,1,0,1.0,0.0,0.0,0.0,0.0,0
186,9.0,0.8,1.6,5.0,2,13.0,123,1,1,0.0,0.0,0.0,1.0,0.0,0
187,7.0,0.8,1.2,5.0,2,12.0,153,1,1,1.0,0.0,0.0,0.0,0.0,0
188,2.0,0.8,1.2,5.0,2,11.0,193,0,0,0.0,0.0,0.0,1.0,0.0,0
189,2.0,0.7,1.2,5.0,2,10.0,223,0,0,1.0,0.0,0.0,0.0,0.0,0
190,5.0,0.4,0.7,4.0,1,5.0,-101,0,1,0.0,0.0,0.0,1.0,0.0,0
191,2.0,0.4,0.8,4.0,1,6.0,-66,1,0,1.0,0.0,0.0,0.0,0.0,0
192,2.0,0.4,0.7,4.0,1,6.0,-31,1,0,0.0,0.0,0.0,1.0,0.0,0
193,2.0,0.4,0.7,4.0,1,6.0,-1,1,0,1.0,0.0,0.0,0.0,0.0,0
194,2.0,0.4,0.7,4.0,1,6.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
195,2.0,0.4,0.6,4.0,1,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
196,2.0,0.3,0.6,4.0,1,6.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
197,2.0,0.3,0.6,4.0,1,9.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
198,2.0,0.3,0.6,4.0,1,9.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
199,3.0,0.3,0.5,4.0,1,10.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
200,3.0,0.3,0.5,4.0,1,10.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
201,5.0,0.3,0.5,4.0,1,11.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
202,2.0,0.3,0.5,4.0,1,11.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
203,2.0,0.3,0.5,4.0,1,15.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
204,2.0,0.3,0.5,4.0,1,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
205,2.0,0.3,0.5,4.0,1,12.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
206,2.0,0.3,0.5,4.0,1,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
207,2.0,0.3,0.4,4.0,1,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
208,4.0,0.3,0.5,4.0,1,14.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
209,5.0,0.3,0.5,4.0,1,14.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
210,5.0,0.3,0.5,4.0,1,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
211,4.0,0.3,0.5,4.0,1,14.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
212,2.0,0.3,0.6,4.0,1,14.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
213,2.0,0.3,0.6,5.0,1,14.0,12,1,0,1.0,0.0,0.0,0.0,0.0,0
214,2.0,0.3,0.6,5.0,1,13.0,52,1,0,0.0,0.0,0.0,1.0,0.0,0
215,2.0,0.4,0.7,5.0,1,13.0,82,0,0,1.0,0.0,0.0,0.0,0.0,0
216,2.0,0.4,0.6,5.0,1,13.0,122,0,0,0.0,0.0,0.0,1.0,0.0,0
217,2.0,0.4,0.6,5.0,1,13.0,152,1,0,1.0,0.0,0.0,0.0,0.0,0
218,2.0,0.4,0.6,4.0,1,12.0,192,1,0,0.0,0.0,0.0,1.0,0.0,0
219,2.0,0.4,0.7,5.0,1,12.0,222,1,0,1.0,0.0,0.0,0.0,0.0,0
220,4.0,0.3,0.5,3.0,1,10.0,-101,0,0,0.0,0.0,0.0,1.0,0.0,0
221,5.0,0.4,0.6,3.0,1,10.0,-66,0,0,1.0,0.0,0.0,0.0,0.0,0
222,4.0,0.4,0.7,3.0,1,10.0,-31,0,0,0.0,0.0,0.0,1.0,0.0,0
223,9.0,0.4,0.7,3.0,1,11.0,-1,0,0,1.0,0.0,0.0,0.0,0.0,0
224,7.0,0.4,0.9,3.0,1,12.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
225,7.0,0.5,0.8,3.0,1,12.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
226,9.0,0.5,0.8,3.0,1,12.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
227,7.0,0.5,0.8,3.0,1,12.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
228,6.0,0.5,0.9,4.0,1,13.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
229,7.0,0.5,0.9,3.0,1,14.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
230,7.0,0.5,0.9,3.0,1,14.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
231,9.0,0.5,1.1,3.0,1,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
232,7.0,0.5,0.8,3.0,1,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
233,8.0,0.5,1.0,3.0,1,15.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
234,8.0,0.5,1.0,3.0,1,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
235,11.0,0.6,1.0,3.0,2,15.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
236,11.0,0.6,1.0,3.0,2,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
237,11.0,0.6,1.0,3.0,2,15.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
238,12.0,0.6,0.9,4.0,2,16.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
239,10.0,0.6,1.0,4.0,2,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
240,10.0,0.6,1.0,4.0,2,15.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
241,12.0,0.6,1.1,4.0,2,15.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
242,11.0,0.7,1.1,4.0,2,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
243,12.0,0.8,1.4,4.0,2,15.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
244,12.0,0.8,1.4,4.0,2,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
245,11.0,0.9,1.6,5.0,2,15.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
246,9.0,0.9,1.6,5.0,2,14.0,11,0,0,1.0,0.0,0.0,0.0,0.0,0
247,10.0,1.0,1.6,5.0,2,14.0,51,0,0,0.0,0.0,0.0,1.0,0.0,0
248,11.0,1.1,2.2,5.0,2,14.0,81,0,0,1.0,0.0,0.0,0.0,0.0,0
249,7.0,1.2,2.3,5.0,2,14.0,121,0,0,0.0,0.0,0.0,1.0,0.0,0
250,9.0,1.3,2.1,5.0,3,14.0,151,0,0,1.0,0.0,0.0,0.0,0.0,0
251,8.0,1.3,2.3,6.0,3,14.0,191,0,0,0.0,0.0,0.0,1.0,0.0,0
252,11.0,1.3,2.1,6.0,3,14.0,221,0,0,1.0,0.0,0.0,0.0,0.0,0
253,13.0,1.8,3.4,7.0,3,15.0,-101,0,0,0.0,0.0,0.0,1.0,0.0,0
254,14.0,1.8,2.9,6.0,3,14.0,-66,0,0,1.0,0.0,0.0,0.0,0.0,0
255,14.0,1.6,2.6,6.0,3,14.0,-31,0,0,0.0,0.0,0.0,1.0,0.0,0
256,15.0,1.7,3.0,6.0,3,14.0,-1,0,0,1.0,0.0,0.0,0.0,0.0,0
257,13.0,1.7,2.6,6.0,3,14.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
258,12.0,1.8,3.4,7.0,3,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
259,13.0,2.0,3.4,7.0,3,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
260,13.0,2.0,3.4,7.0,3,15.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
261,11.0,2.1,3.1,7.0,3,15.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
262,11.0,2.1,3.1,7.0,3,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
263,9.0,2.5,4.1,8.0,3,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
264,9.0,2.5,4.1,8.0,3,15.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
265,9.0,2.5,4.1,8.0,3,15.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
266,10.0,2.2,3.8,7.0,3,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
267,13.0,2.3,3.6,7.0,3,16.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
268,13.0,2.3,3.6,7.0,3,16.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
269,13.0,2.3,3.6,7.0,3,16.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
270,13.0,2.1,4.4,7.0,3,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
271,10.0,1.9,3.2,7.0,3,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
272,10.0,1.9,3.2,7.0,3,15.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
273,9.0,1.9,3.2,7.0,3,14.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
274,7.0,1.8,3.1,7.0,3,14.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
275,10.0,1.7,2.7,7.0,3,14.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
276,10.0,1.7,2.7,7.0,3,14.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
277,8.0,1.7,2.6,7.0,3,14.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
278,8.0,1.7,2.6,7.0,3,14.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
279,9.0,1.6,2.8,7.0,3,14.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
280,9.0,1.6,2.8,7.0,3,14.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
281,10.0,1.4,2.3,6.0,3,14.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
282,9.0,1.4,2.2,6.0,3,14.0,10,0,0,1.0,0.0,0.0,0.0,0.0,0
283,8.0,1.4,2.4,6.0,3,15.0,50,0,0,0.0,0.0,0.0,1.0,0.0,0
284,7.0,1.5,2.7,6.0,3,15.0,80,0,0,1.0,0.0,0.0,0.0,0.0,0
285,6.0,1.4,2.5,6.0,3,15.0,120,0,0,0.0,0.0,0.0,1.0,0.0,0
286,8.0,1.5,2.3,6.0,3,15.0,150,0,0,1.0,0.0,0.0,0.0,0.0,0
287,5.0,1.5,2.7,6.0,3,14.0,190,0,0,0.0,0.0,0.0,1.0,0.0,0
288,2.0,1.6,2.7,7.0,3,14.0,220,1,0,1.0,0.0,0.0,0.0,0.0,0
289,17.0,2.0,3.5,6.0,3,10.0,-101,1,0,0.0,0.0,0.0,1.0,0.0,0
290,19.0,2.1,4.3,6.0,3,11.0,-66,1,0,1.0,0.0,0.0,0.0,0.0,0
291,18.0,2.0,3.3,6.0,3,10.0,-31,1,0,0.0,0.0,0.0,1.0,0.0,0
292,17.0,2.1,3.3,6.0,3,10.0,-1,1,0,1.0,0.0,0.0,0.0,0.0,0
293,15.0,2.0,3.5,6.0,3,9.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
294,12.0,2.1,3.6,6.0,3,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
295,15.0,2.2,3.5,7.0,3,10.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
296,15.0,2.2,3.5,7.0,3,10.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
297,6.0,2.1,3.3,7.0,3,10.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
298,6.0,2.1,3.3,7.0,3,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
299,15.0,2.0,3.3,7.0,3,11.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
300,15.0,2.0,3.3,7.0,3,11.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
301,15.0,2.0,3.3,7.0,3,11.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
302,13.0,2.1,3.3,7.0,3,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
303,16.0,1.9,3.3,6.0,3,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
304,16.0,1.9,3.3,6.0,3,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
305,16.0,1.9,3.3,6.0,3,13.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
306,11.0,1.9,3.1,6.0,3,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
307,16.0,1.9,3.3,7.0,3,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
308,16.0,1.9,3.3,7.0,3,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
309,15.0,1.9,2.7,6.0,3,13.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
310,15.0,2.2,4.0,6.0,3,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
311,19.0,2.1,4.1,6.0,3,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
312,19.0,2.1,4.1,6.0,3,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
313,14.0,2.2,4.5,6.0,3,13.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
314,14.0,2.2,4.5,6.0,3,13.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
315,18.0,2.2,3.8,6.0,3,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
316,18.0,2.2,3.8,6.0,3,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
317,28.0,2.4,4.1,6.0,3,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
318,27.0,2.3,3.8,6.0,3,12.0,9,1,0,1.0,0.0,0.0,0.0,0.0,0
320,26.0,2.6,4.6,7.0,4,11.0,79,1,0,1.0,0.0,0.0,0.0,0.0,0
321,25.0,2.8,4.6,7.0,4,11.0,119,1,0,0.0,0.0,0.0,1.0,0.0,0
322,26.0,2.9,5.1,7.0,4,10.0,149,1,0,1.0,0.0,0.0,0.0,0.0,0
323,24.0,2.5,4.2,7.0,3,10.0,189,1,0,0.0,0.0,0.0,1.0,0.0,0
324,24.0,2.4,5.0,6.0,3,10.0,219,1,0,1.0,0.0,0.0,0.0,0.0,0
325,20.0,1.7,2.7,6.0,3,8.0,-100,1,0,0.0,0.0,0.0,1.0,0.0,0
326,19.0,1.5,2.5,6.0,3,9.0,-65,1,0,1.0,0.0,0.0,0.0,0.0,0
327,21.0,1.6,2.4,6.0,3,9.0,-30,1,0,0.0,0.0,0.0,1.0,0.0,0
328,23.0,1.6,2.6,6.0,3,9.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
329,25.0,1.4,2.5,6.0,3,9.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
330,24.0,1.4,2.4,5.0,3,9.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
331,24.0,1.4,2.2,5.0,3,9.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
332,24.0,1.4,2.2,5.0,3,9.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
333,20.0,1.3,2.0,5.0,3,9.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
334,20.0,1.3,2.2,5.0,3,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
335,17.0,1.3,2.1,5.0,3,10.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
336,17.0,1.3,2.1,5.0,3,10.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
337,17.0,1.3,2.1,5.0,3,10.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
338,17.0,1.2,2.5,5.0,2,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
339,20.0,1.2,2.0,5.0,2,12.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
340,20.0,1.2,2.0,5.0,2,12.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
341,20.0,1.2,1.8,5.0,2,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
342,20.0,1.2,1.8,5.0,2,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
343,18.0,1.3,2.1,5.0,3,12.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
344,18.0,1.3,2.1,5.0,3,12.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
345,18.0,1.3,2.1,5.0,3,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
346,20.0,1.2,1.8,4.0,2,13.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
347,23.0,1.2,2.0,4.0,2,13.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
348,23.0,1.2,2.0,4.0,2,13.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1
349,22.0,1.2,2.2,5.0,2,13.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
350,20.0,1.2,2.0,4.0,2,13.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
351,19.0,1.1,2.7,4.0,2,12.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
352,19.0,1.1,2.7,4.0,2,12.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1
353,17.0,1.1,1.9,4.0,2,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
354,18.0,1.1,1.9,4.0,2,11.0,8,1,0,1.0,0.0,0.0,0.0,0.0,0
355,16.0,1.1,1.6,4.0,2,11.0,48,1,0,0.0,0.0,0.0,1.0,0.0,0
356,15.0,0.9,1.8,4.0,2,11.0,78,1,0,1.0,0.0,0.0,0.0,0.0,0
357,10.0,0.8,1.3,4.0,2,10.0,118,1,0,0.0,0.0,0.0,1.0,0.0,0
358,7.0,0.8,1.3,4.0,2,10.0,148,1,1,1.0,0.0,0.0,0.0,0.0,0
359,8.0,0.7,1.2,4.0,2,9.0,188,1,0,0.0,0.0,0.0,1.0,0.0,0
360,7.0,0.6,1.0,4.0,2,9.0,218,1,0,1.0,0.0,0.0,0.0,0.0,0
361,2.0,0.5,0.8,4.0,1,3.0,-100,0,0,0.0,0.0,0.0,1.0,0.0,0
362,4.0,0.5,0.8,4.0,1,2.0,-65,0,0,1.0,0.0,0.0,0.0,0.0,0
363,3.0,0.5,0.9,5.0,1,4.0,-30,0,0,0.0,0.0,0.0,1.0,0.0,0
364,6.0,0.5,0.7,4.0,1,3.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
365,2.0,0.5,0.9,4.0,1,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
366,4.0,0.5,0.7,4.0,1,2.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
367,2.0,0.5,0.8,4.0,1,5.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
368,2.0,0.5,0.9,5.0,1,5.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
369,2.0,0.5,0.8,5.0,1,8.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
370,2.0,0.5,0.8,5.0,1,9.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
371,2.0,0.5,0.8,5.0,1,9.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
372,2.0,0.5,0.9,5.0,1,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
373,4.0,0.5,0.8,5.0,1,9.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
374,3.0,0.5,0.9,5.0,1,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
375,3.0,0.5,0.9,5.0,1,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
376,5.0,0.5,0.8,5.0,1,12.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
377,5.0,0.5,0.8,5.0,1,12.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
378,2.0,0.5,1.0,4.0,1,13.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
379,3.0,0.5,1.0,4.0,1,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
380,3.0,0.5,1.0,4.0,1,13.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
381,4.0,0.5,0.8,4.0,1,13.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
